5768440320.0,9362422.0,140.10401916503906,2893582592.0,7593.78076171875,141.5124969482422,-147282.84375
3553729792.0,7347087.0,140.09115600585938,1784211968.0,5960.04833984375,144.79013061523438,-115587.1171875
2139921920.0,5626257.0,140.03009033203125,1075587200.0,4624.6806640625,143.86390686035156,-89681.203125
1198792960.0,4180817.5,139.99685668945312,603577280.0,3459.06591796875,144.38352966308594,-67108.1640625
623532672.0,3013147.5,139.95413208007812,314779488.0,2491.45068359375,143.783447265625,-48376.6328125
277885056.0,1996402.375,139.91403198242188,140938928.0,1662.765380859375,143.0757598876953,-32260.421875
126651088.0,1358348.5,139.97120666503906,64683884.0,1120.03955078125,142.982421875,-21731.572265625
53944800.0,875687.9375,139.9429931640625,27848082.0,728.4471435546875,142.58816528320312,-14134.8369140625
25993534.0,598794.8125,139.8821258544922,13595555.0,502.39190673828125,142.37042236328125,-9709.4658203125
27820080.0,626747.0,139.98526000976562,14536780.0,505.8203125,142.56019592285156,-9915.896484375
11038483.0,378748.9375,139.845703125,5897983.5,313.49029541015625,142.34725952148438,-6124.77490234375
16085760.0,437686.75,139.84103393554688,8480560.0,367.74029541015625,142.17059326171875,-7117.30126953125
11216860.0,382148.0,139.75083923339844,5990571.0,322.97784423828125,142.01409912109375,-6268.98974609375
7889097.5,321770.375,139.77821350097656,4266312.0,271.78387451171875,142.08163452148438,-5255.802734375
8932902.0,343485.40625,139.79156494140625,4809929.5,290.37493896484375,142.06243896484375,-5596.49267578125
11218482.0,380920.71875,139.74395751953125,5990154.5,324.2506408691406,141.98916625976562,-6253.7373046875
13545244.0,412297.75,139.78842163085938,7184913.0,350.8404846191406,141.91481018066406,-6769.6357421875
10666591.0,370926.125,139.73928833007812,5704214.5,313.53985595703125,142.12136840820312,-6105.92529296875
9978802.0,352181.84375,139.75836181640625,5341576.0,299.84613037109375,141.9931640625,-5780.30078125
8601679.0,333519.8125,139.743896484375,4634352.5,279.96051025390625,142.13226318359375,-5454.46826171875
9954476.0,354463.875,139.7728729248047,5331695.0,301.77947998046875,142.03897094726562,-5817.7890625
7396046.0,305258.9375,139.68655395507812,4003275.0,261.52984619140625,141.9202423095703,-5036.97509765625
10033790.0,361825.46875,139.76422119140625,5378713.5,303.774169921875,142.1179962158203,-5896.4306640625
6710882.5,291028.625,139.74838256835938,3646463.0,247.62213134765625,141.90501403808594,-4767.158203125
7774394.0,314572.6875,139.63153076171875,4201762.5,268.99468994140625,141.89605712890625,-5221.77734375
10612691.0,363016.875,139.61288452148438,5669355.5,311.41693115234375,141.87643432617188,-6044.767578125
9889924.0,359042.40625,139.71539306640625,5303997.5,304.27252197265625,141.92782592773438,-5906.1455078125
10935358.0,368312.75,139.71359252929688,5835985.0,311.32550048828125,141.8497314453125,-6063.00390625
13319051.0,412819.15625,139.70835876464844,7072337.5,348.8273620605469,141.81033325195312,-6790.5478515625
13881144.0,419982.9375,139.65228271484375,7360548.0,363.21673583984375,141.7996826171875,-6989.70751953125
9707650.0,353051.5,139.695068359375,5206869.5,301.9326477050781,141.8231201171875,-5820.78125
7909014.0,316129.25,139.65005493164062,4270629.0,268.95147705078125,141.84527587890625,-5240.935546875
7584345.5,306212.46875,139.67904663085938,4098378.25,262.6029052734375,141.83775329589844,-5037.77783203125
8711108.0,338456.65625,139.72140502929688,4694003.5,288.2261047363281,141.83132934570312,-5574.865234375
11133483.0,361657.15625,139.56307983398438,5928391.5,314.3067626953125,141.734130859375,-6040.87548828125
7519344.5,307012.25,139.66854858398438,4066677.5,262.379638671875,141.79623413085938,-5073.46142578125
19789894.0,486501.0,139.6771240234375,10381441.0,410.41119384765625,141.8812255859375,-8025.2490234375
6977740.5,298195.625,139.64405822753906,3787059.0,256.5008544921875,141.87989807128906,-4919.37451171875
7029425.0,295403.875,139.63775634765625,3810109.5,254.1864776611328,141.70068359375,-4894.55029296875
7527731.0,301654.28125,139.5799102783203,4065512.75,256.9235534667969,141.82032775878906,-5027.60009765625
18666324.0,478258.90625,139.6551513671875,9811414.0,409.75286865234375,141.73426818847656,-7932.52294921875
8673298.0,315904.875,139.52061462402344,4652547.0,274.183837890625,141.5200958251953,-5322.5703125
7172026.0,302822.3125,139.6075897216797,3888828.25,260.74505615234375,141.67982482910156,-5041.794921875
9156647.0,336575.03125,139.58641052246094,4914891.5,290.6231689453125,141.74327087402344,-5601.404296875
8121191.0,318314.15625,139.55441284179688,4378902.5,272.74658203125,141.68319702148438,-5334.62109375
12404450.0,388956.75,139.66455078125,6591175.0,333.70550537109375,141.69854736328125,-6457.2265625
9176984.0,338503.25,139.52294921875,4926988.0,293.2257080078125,141.60699462890625,-5671.9501953125
6631156.0,284812.90625,139.5653076171875,3600384.0,248.16522216796875,141.86306762695312,-4757.671875
6990169.5,297397.875,139.5015869140625,3792475.5,256.68365478515625,141.798828125,-4982.9560546875
8773986.0,331356.9375,139.49697875976562,4718343.0,285.6735534667969,141.75819396972656,-5565.375
12320220.0,339879.09375,139.49118041992188,6499982.0,275.96966552734375,141.53167724609375,-5757.21142578125
6910212.0,284662.9375,139.4749755859375,3739762.0,250.0472412109375,141.62368774414062,-4814.2822265625
12571735.0,383603.0,139.4958038330078,6669463.5,331.7976379394531,141.6988983154297,-6460.21240234375
10258212.0,347767.59375,139.44277954101562,5476866.5,304.1256103515625,141.58168029785156,-5903.41943359375
9367858.0,338436.625,139.39154052734375,5022358.5,299.0003662109375,141.48873901367188,-5784.0185546875
8047442.5,311783.125,139.464111328125,4335497.5,268.9688415527344,141.5505828857422,-5281.3876953125
7610748.5,299570.375,139.3613739013672,4104937.5,263.33148193359375,141.68008422851562,-5111.966796875
10204585.0,349657.8125,139.3793487548828,5451943.5,308.00726318359375,141.48202514648438,-5998.7587890625
9278688.0,326361.1875,139.40670776367188,4965698.0,286.980712890625,141.54122924804688,-5570.82080078125
9740717.0,328262.625,139.451904296875,5198614.0,283.15386962890625,141.54800415039062,-5576.5791015625
8858652.0,321884.1875,139.31231689453125,4751203.0,283.3369445800781,141.4444122314453,-5540.173828125
6778627.0,282919.59375,139.4108428955078,3672226.0,248.89471435546875,141.57154846191406,-4831.93701171875
10584952.0,341235.625,139.30462646484375,5633704.5,304.0582275390625,141.2948455810547,-5882.22265625
8426222.0,312700.625,139.30184936523438,4525804.5,276.5142822265625,141.44549560546875,-5387.81103515625
8096597.0,301976.5625,139.25469970703125,4350268.0,270.0111999511719,141.3626251220703,-5221.68603515625
7503588.5,297886.5625,139.25482177734375,4049673.75,263.3670654296875,141.42727661132812,-5152.76220703125
12444517.0,325958.65625,139.34561157226562,6548210.0,270.4797058105469,141.3701171875,-5610.76904296875
9902052.0,290489.03125,139.23086547851562,5241508.0,238.22105407714844,141.35528564453125,-5044.95703125
5979463.5,267344.8125,139.25857543945312,3257069.5,239.66685485839844,141.42514038085938,-4612.9794921875
7773162.5,301090.5625,139.1917266845703,4187664.75,271.75103759765625,141.36622619628906,-5235.43701171875
10816440.0,304970.75,139.17942810058594,5713184.0,253.7053985595703,141.38111877441406,-5305.34326171875
8608878.0,316406.625,139.17642211914062,4620838.5,282.98345947265625,141.40977478027344,-5533.33056640625
9265037.0,327844.71875,139.18899536132812,4960356.0,295.1309814453125,141.43199157714844,-5688.98046875
6499116.0,270384.9375,139.184326171875,3519936.0,244.59963989257812,141.2738800048828,-4708.7333984375
9584014.0,335870.03125,139.21591186523438,5127870.0,299.6605224609375,141.48721313476562,-5816.83544921875
7621658.5,296050.78125,139.23324584960938,4106873.0,267.0755615234375,141.37384033203125,-5124.728515625
6009959.0,257791.921875,139.19241333007812,3262764.5,226.62692260742188,141.33331298828125,-4480.04248046875
9799962.0,288612.375,139.25018310546875,5188586.5,238.5586395263672,141.40802001953125,-5011.4853515625
7306025.0,285941.40625,139.17845153808594,3938947.0,256.710205078125,141.29885864257812,-4983.666015625
7285694.0,284582.375,139.10105895996094,3927422.5,259.1099548339844,141.24667358398438,-4970.24658203125
